Date/Time;Electricity:Facility [kW](Hourly);Fans:Electricity [kW](Hourly);Cooling:Electricity [kW](Hourly);Heating:Electricity [kW](Hourly);InteriorLights:Electricity [kW](Hourly);InteriorEquipment:Electricity [kW](Hourly);Gas:Facility [kW](Hourly);Heating:Gas [kW](Hourly);InteriorEquipment:Gas [kW](Hourly);Water Heater:WaterSystems:Gas [kW](Hourly)
 06/15  07:00:00;1216,629262;101,3229115;399,5473154;0;243,2593065;310,1097119;391,039926;331,048275;42,48502471;17,50662628
 06/15  08:00:00;1235,876603;102,8750357;378,7083122;0;243,2593065;310,1097119;371,9481267;288,9382537;56,64669961;26,36317341
 06/15  09:00:00;1269,667782;104,1464044;378,3697959;0;243,2593065;302,6124365;324,3693228;255,4366002;42,48502471;26,44769787
 06/15  10:00:00;1280,381294;105,3924285;380,8358884;0;243,2593065;310,1097119;355,4240834;249,1942556;70,80837451;35,42145335
 06/15  11:00:00;1284,860029;106,8674245;381,6648128;0;243,2593065;310,1097119;343,0571125;236,7748399;70,80837451;35,47389816
 06/15  12:00:00;1246,612523;108,5221191;382,2182617;0;243,2593065;310,1097119;319,4571146;222,1467264;70,80837451;26,50201361
 06/15  13:00:00;1282,345527;110,1176307;382,3100593;0;243,2593065;302,6124365;306,9661254;214,8380922;56,64669961;35,48133356
 06/15  14:00:00;1283,1461;111,83572;381,4439103;0;243,2593065;302,6124365;289,3189247;211,4146356;42,48502471;35,41926438
 06/15  15:00:00;1284,836218;113,609364;381,1627238;0;243,2593065;302,6124365;283,8475432;200,6689759;56,64669961;26,53186774
 06/15  16:00:00;1295,287003;115,2075646;382,9150192;0;243,2593065;310,1097119;304,6725178;193,2875269;84,97004941;26,41494151
 06/15  17:00:00;1308,907812;122,0013192;387,0386379;0;243,2593065;310,1097119;257,3578063;154,9265468;84,97004941;17,46121015
 06/15  18:00:00;1015,211632;94,71476999;387,8115744;0;166,9389264;199,1109338;274,138545;171,7541153;84,97004941;17,41438026
 06/15  19:00:00;992,8584322;94,71476999;376,9980043;0;166,9389264;191,6136585;299,4116372;234,0493793;56,64669961;8,715558267
 06/15  20:00:00;884,7067756;94,71476999;386,472695;0;100,1506573;124,5586935;398,5221251;324,4620627;56,64669961;17,41336277
 06/15  21:00:00;852,268166;94,71476999;392,9198837;0;100,1506573;124,5586935;397,2293697;337,3683101;42,48502471;17,37603494
 06/15  22:00:00;785,1794556;94,71476999;393,3821034;0;46,09303362;124,5586935;393,4885898;356,4704483;28,3233498;8,694791739
 06/15  23:00:00;786,544331;94,71476999;393,9522477;0;46,09303362;124,5586935;390,1918671;367,3352302;14,1616749;8,694961964
 06/15  24:00:00;783,1018616;94,71476999;401,574337;0;46,09303362;113,3127805;404,4535367;381,417097;5,664669961;17,37176978
 06/16  01:00:00;779,2223429;94,71476999;398,4479242;0;46,09303362;113,3127805;394,2722202;379,9121227;5,664669961;8,695427564
 06/16  02:00:00;780,3748943;94,71476999;399,5749901;0;46,09303362;113,3127805;401,7408138;387,380559;5,664669961;8,695584803
 06/16  03:00:00;786,7777968;94,71476999;405,3306611;0;46,09303362;113,3127805;419,7858177;396,7494775;5,664669961;17,37167019
 06/16  04:00:00;892,2434874;94,71476999;416,9038114;0;100,1506573;148,9693994;404,0328789;389,6721194;5,664669961;8,696089522
 06/16  05:00:00;889,7709689;95,81809196;416,1296423;0;100,1506573;149,8943994;531,3018203;508,4438759;14,1616749;8,696269496
 06/16  06:00:00;1093,576802;98,87738572;401,0119961;0;176,4710373;302,6124365;412,3262696;366,6297576;28,3233498;17,37316214
 06/16  07:00:00;1201,376038;102,0806148;385,1924463;0;243,2593065;310,1097119;372,4850328;312,4934525;42,48502471;17,50655558
 06/16  08:00:00;1233,878467;103,6246872;376,3885091;0;243,2593065;310,1097119;358,4516456;275,4468526;56,64669961;26,35809338
 06/16  09:00:00;1268,826334;104,9478743;378,1459902;0;243,2593065;302,6124365;329,0540362;260,1216372;42,48502471;26,44737433
 06/16  10:00:00;1280,854524;106,1846283;381,0020766;0;243,2593065;310,1097119;360,0221135;253,7924694;70,80837451;35,42126963
 06/16  11:00:00;1288,252044;107,5787381;383,3222638;0;243,2593065;310,1097119;331,1912424;224,9097994;70,80837451;35,47306848
 06/16  12:00:00;1253,597303;109,4666579;386,4623714;0;243,2593065;310,1097119;303,6323565;206,3243127;70,80837451;26,49966934
 06/16  13:00:00;1292,348223;111,7240989;388,8343058;0;243,2593065;302,6124365;286,8446678;194,717652;56,64669961;35,48031615
 06/16  14:00:00;1294,569226;113,5883511;389,305411;0;243,2593065;302,6124365;268,0708474;190,167597;42,48502471;35,41822574
 06/16  15:00:00;1295,542465;115,4165252;388,5250102;0;243,2593065;302,6124365;265,6079761;182,4302778;56,64669961;26,53099864
 06/16  16:00:00;1301,256888;116,6023315;386,7354055;0;243,2593065;310,1097119;293,051529;181,6670426;84,97004941;26,4144369
 06/16  17:00:00;1300,719818;117,292708;385,8830694;0;243,2593065;310,1097119;288,4052214;185,9743579;84,97004941;17,46081401
 06/16  18:00:00;1003,536253;94,71476999;381,4731022;0;166,9389264;199,1109338;320,8410575;218,4570005;84,97004941;17,41400766
 06/16  19:00:00;996,8274894;94,71476999;381,1370684;0;166,9389264;191,6136585;294,6813756;229,3193041;56,64669961;8,715371889
 06/16  20:00:00;885,8782456;94,71476999;386,3270351;0;100,1506573;124,5586935;325,6866804;251,6270207;56,64669961;17,41296005
 06/16  21:00:00;855,6900486;94,71476999;392,898625;0;100,1506573;124,5586935;304,9337974;247,4323699;42,48502471;15,01640274
 06/16  22:00:00;788,6504703;94,71476999;392,9263998;0;46,09303362;124,5586935;307,2046162;267,8288641;28,3233498;11,05240233
 06/16  23:00:00;780,7977114;94,71476999;386,5061026;0;46,09303362;124,5586935;312,1193037;289,2628745;14,1616749;8,694754318
 06/16  24:00:00;755,550035;94,71476999;377,1093812;0;46,09303362;113,3127805;351,9804004;328,9443975;5,664669961;17,37133292
 06/17  01:00:00;755,7583245;94,71476999;377,5476483;0;46,09303362;113,3127805;353,0188869;338,6590156;5,664669961;8,695201345
 06/17  02:00:00;755,5510501;94,71476999;377,5549669;0;46,09303362;113,3127805;358,7325853;344,3725633;5,664669961;8,695352062
 06/17  03:00:00;756,9265458;94,71476999;378,8887967;0;46,09303362;113,3127805;392,2631862;369,2273303;5,664669961;17,371186
 06/17  04:00:00;788,3400288;94,71476999;397,6144172;0;55,62514452;113,3127805;397,5109193;383,1504111;5,664669961;8,69583821
 06/17  05:00:00;796,8470011;94,71476999;408,7183845;0;55,62514452;113,3127805;415,2511019;392,3934246;14,1616749;8,696002337
 06/17  06:00:00;867,6738153;94,71476999;417,1548023;0;65,15725541;176,8892702;381,5598077;335,863961;28,3233498;17,37249693
 06/17  07:00:00;985,3622922;95,23235665;413,191439;0;109,6827682;220,9681645;483,0432231;431,8616972;42,48502471;8,696501257
 06/17  08:00:00;980,5472572;95,42996192;399,6243816;0;109,6827682;220,9681645;439,6683274;365,5792717;56,64669961;17,4423561
 06/17  09:00:00;1068,910707;96,78348216;381,3317118;0;131,9455246;266,9558176;376,695119;316,6991637;42,48502471;17,51093066
 06/17  10:00:00;1074,059738;96,9224126;379,0058301;0;131,9455246;274,4530929;379,1733002;282,0052525;70,80837451;26,35967312
 06/17  11:00:00;1076,507255;96,9766578;380,507337;0;131,9455246;274,4530929;368,9335815;271,7708649;70,80837451;26,35434212
 06/17  12:00:00;1043,68544;97,02322973;381,0463342;0;131,9455246;274,4530929;382,1143241;284,9563486;70,80837451;26,34960101
 06/17  13:00:00;1041,111207;97,37478628;384,7746154;0;131,9455246;266,9558176;371,7641863;297,5426323;56,64669961;17,57485435
 06/17  14:00:00;1046,313012;98,17111271;388,6376261;0;131,9455246;266,9558176;358,391592;289,5520712;42,48502471;26,3544961
 06/17  15:00:00;977,0415387;94,71476999;398,2931527;0;109,6827682;212,5458892;308,686519;225,6884169;56,64669961;26,35140249
 06/17  16:00:00;986,8739483;94,71476999;400,7987084;0;109,6827682;220,0431645;329,234343;217,9158536;84,97004941;26,34843996
 06/17  17:00:00;931,1278319;94,71476999;388,6491396;0;109,6827682;220,0431645;309,2777343;206,8043256;84,97004941;17,50335933
 06/17  18:00:00;883,9143347;94,71476999;380,6580522;0;100,1506573;199,1109338;321,5776769;227,9127813;84,97004941;8,694846172
 06/17  19:00:00;875,493509;94,71476999;378,7554346;0;100,1506573;191,6136585;319,816479;245,799658;56,64669961;17,37012139
 06/17  20:00:00;777,3346709;94,71476999;377,6151351;0;55,62514452;124,5586935;374,194412;308,8524076;56,64669961;8,695304783
 06/17  21:00:00;776,7360094;94,71476999;377,4051649;0;55,62514452;124,5586935;370,0000071;318,8195176;42,48502471;8,695464749
 06/17  22:00:00;766,5695057;94,71476999;377,3702117;0;46,09303362;124,5586935;383,3630004;337,6682313;28,3233498;17,37141931
 06/17  23:00:00;766,6254105;94,71476999;376,5575246;0;46,09303362;124,5586935;375,2565488;352,3989181;14,1616749;8,695955819
 06/17  24:00:00;765,0470746;94,71476999;385,7232074;0;46,09303362;113,3127805;393,4833032;379,1225057;5,664669961;8,696127502
 06/18  01:00:00;759,6052838;94,71476999;390,8022319;0;34,96165543;113,3127805;405,9465924;382,9092858;5,664669961;17,37263672
 06/18  02:00:00;758,1164953;94,71476999;389,5353153;0;34,96165543;113,3127805;400,4744447;386,1132479;5,664669961;8,69652685
 06/18  03:00:00;764,8812162;94,71476999;395,7143396;0;34,96165543;113,3127805;420,9860718;397,952631;5,664669961;17,36877083
 06/18  04:00:00;785,5559211;94,71476999;405,0869557;0;44,49376632;113,3127805;412,0686635;397,7093863;5,664669961;8,694607243
 06/18  05:00:00;786,2294814;94,71476999;409,1168571;0;44,49376632;113,3127805;422,4038197;399,5473809;14,1616749;8,694763915
 06/18  06:00:00;845,6714288;94,71476999;407,2393904;0;54,02587722;176,8892702;381,1603417;335,4669887;28,3233498;17,37000312
 06/18  07:00:00;849,4132344;94,71476999;404,053362;0;54,02587722;184,3865456;374,705408;323,5251436;42,48502471;8,695239757
 06/18  08:00:00;919,6645309;94,71476999;395,6998181;0;65,15725541;220,0431645;370,3453255;296,2629784;56,64669961;17,43564748
 06/18  09:00:00;910,1737505;94,71476999;394,4499693;0;65,15725541;212,5458892;338,5410229;278,5555475;42,48502471;17,50045068
 06/18  10:00:00;934,2414234;94,71476999;409,8858585;0;65,15725541;220,0431645;376,8483107;279,7078463;70,80837451;26,33208981
 06/18  11:00:00;939,2843118;94,71476999;413,7712502;0;65,15725541;220,0431645;367,4397982;279,0692068;70,80837451;17,56221687
 06/18  12:00:00;928,4287452;94,71476999;404,3380367;0;65,15725541;220,0431645;373,142176;275,999349;70,80837451;26,33445247
 06/18  13:00:00;929,2521173;94,71476999;412,3899999;0;65,15725541;212,5458892;364,1097804;281,1310509;56,64669961;26,33202991
 06/18  14:00:00;932,6396222;94,71476999;415,6570728;0;65,15725541;212,5458892;334,4965586;274,449433;42,48502471;17,56210095
 06/18  15:00:00;930,8562209;94,71476999;413,7516482;0;65,15725541;212,5458892;342,8574232;259,8764634;56,64669961;26,33426022
 06/18  16:00:00;903,6330174;94,71476999;411,8377305;0;65,15725541;220,0431645;361,0218166;249,717285;84,97004941;26,33448214
 06/18  17:00:00;850,5801562;94,71476999;406,1134451;0;54,02587722;184,3865456;354,6948129;252,2261283;84,97004941;17,4986352
 06/18  18:00:00;814,1144446;94,71476999;400,4299271;0;44,49376632;163,4543149;379,4783854;285,813516;84,97004941;8,69481991
 06/18  19:00:00;790,304175;94,71476999;384,8978138;0;44,49376632;155,9570395;367,0689272;293,052169;56,64669961;17,37005857
 06/18  20:00:00;770,0077814;94,71476999;380,0274616;0;44,49376632;124,5586935;374,8439887;309,5020294;56,64669961;8,695259696
 06/18  21:00:00;773,4319485;94,71476999;382,5949177;0;44,49376632;124,5586935;354,9546743;303,7742324;42,48502471;8,695417176
 06/18  22:00:00;768,4133623;94,71476999;386,405814;0;34,96165543;124,5586935;356,9826991;311,2880404;28,3233498;17,37130883
 06/18  23:00:00;774,0386026;94,71476999;389,7758724;0;34,96165543;124,5586935;333,3085902;310,4510235;14,1616749;8,695891728
 06/18  24:00:00;756,2820546;94,71476999;385,7105849;0;34,96165543;113,3127805;337,2656257;322,9048984;5,664669961;8,696057272
 06/19  01:00:00;764,4460241;94,71476999;383,5013401;0;46,09303362;113,3127805;355,2876945;332,2505451;5,664669961;17,37247946
 06/19  02:00:00;759,7171746;94,71476999;379,844146;0;46,09303362;113,3127805;359,2332746;344,8721651;5,664669961;8,696439578
 06/19  03:00:00;754,8135667;94,71476999;376,7180233;0;46,09303362;113,3127805;392,6482214;369,6149662;5,664669961;17,36858522
 06/19  04:00:00;846,5785566;94,71476999;377,8748218;0;100,1506573;148,9693994;387,3569967;372,9978214;5,664669961;8,694505321
 06/19  05:00:00;860,5569196;94,71476999;392,1760661;0;100,1506573;149,8943994;664,4970538;641,6407132;14,1616749;8,694665731
 06/19  06:00:00;1087,329328;94,95341377;400,6206862;0;176,4710373;302,6124365;479,4669574;433,7725202;28,3233498;17,37108735
 06/19  07:00:00;1214,711718;95,45216462;404,0392134;0;243,2593065;310,1097119;447,9495962;387,9579174;42,48502471;17,50665412
 06/19  08:00:00;1248,75109;96,03075412;396,9356217;0;243,2593065;310,1097119;437,7359913;354,732056;56,64669961;26,35723575
 06/19  09:00:00;1271,733778;96,52764549;387,2217896;0;243,2593065;302,6124365;396,4543744;327,5229139;42,48502471;26,44643581
 06/19  10:00:00;1274,500112;96,9909835;382,9247249;0;243,2593065;310,1097119;414,8384079;308,617199;70,80837451;35,41283443
 06/19  11:00:00;1286,068992;97,89059865;392,1745701;0;243,2593065;310,1097119;405,2306936;307,8050301;70,80837451;26,61728899
 06/19  12:00:00;1244,115388;99,19665917;390,7784479;0;243,2593065;310,1097119;405,7590927;299,626914;70,80837451;35,3238041
 06/19  13:00:00;1272,743161;100,6063028;385,2326497;0;243,2593065;302,6124365;378,5567169;286,4392168;56,64669961;35,47080041
 06/19  14:00:00;1271,305372;102,5539485;382,657884;0;243,2593065;302,6124365;338,4107096;269,3571473;42,48502471;26,56853755
 06/19  15:00:00;1274,419879;104,8417224;382,5250179;0;243,2593065;302,6124365;333,0243755;241,0106041;56,64669961;35,36707186
 06/19  16:00:00;1290,214279;106,9818439;385,9707114;0;243,2593065;310,1097119;326,0504503;214,6653907;84,97004941;26,41501023
 06/19  17:00:00;1301,542784;111,197062;390,3004931;0;243,2593065;310,1097119;265,3592294;162,9258405;84,97004941;17,46333945
 06/19  18:00:00;1020,407348;94,71476999;391,4962853;0;166,9389264;199,1109338;278,2492705;175,869266;84,97004941;17,40995503
 06/19  19:00:00;1011,521985;94,71476999;390,8273332;0;166,9389264;191,6136585;255,7896401;190,4270444;56,64669961;8,715896064
 06/19  20:00:00;891,4160159;94,71476999;389,4675421;0;100,1506573;124,5586935;321,19171;247,132418;56,64669961;17,4125924
 06/19  21:00:00;856,8090919;94,71476999;393,1637029;0;100,1506573;124,5586935;306,8566787;255,675574;42,48502471;8,696079992
 06/19  22:00:00;790,5902175;94,71476999;394,2045826;0;46,09303362;124,5586935;319,2026505;273,5102482;28,3233498;17,36905252
 06/19  23:00:00;788,6020852;94,71476999;392,1620161;0;46,09303362;124,5586935;308,0559251;285,1994991;14,1616749;8,694751074
 06/19  24:00:00;763,5944329;94,71476999;382,718701;0;46,09303362;113,3127805;324,0349918;309,6754109;5,664669961;8,694910945
 06/20  01:00:00;759,4390372;94,71476999;379,5735622;0;46,09303362;113,3127805;346,2785548;323,2437115;5,664669961;17,37017331
 06/20  02:00:00;756,9355829;94,71476999;377,9134814;0;46,09303362;113,3127805;351,5024514;337,1425015;5,664669961;8,695279962
 06/20  03:00:00;755,3578296;94,71476999;377,2306946;0;46,09303362;113,3127805;367,5543171;353,1942249;5,664669961;8,695422213
 06/20  04:00:00;847,3963792;94,71476999;376,2113513;0;100,1506573;148,9693994;372,3013905;349,2654409;5,664669961;17,37127963
 06/20  05:00:00;861,6024893;94,87279526;391,270324;0;100,1506573;149,8943994;537,4435063;514,585966;14,1616749;8,695865426
 06/20  06:00:00;1091,677684;96,76991037;401,5932819;0;176,4710373;302,6124365;420,7013417;383,6819778;28,3233498;8,696014174
 06/20  07:00:00;1210,93494;98,77605249;397,367264;0;243,2593065;310,1097119;422,051255;353,3175284;42,48502471;26,2487019
 06/20  08:00:00;1242,201753;100,1916705;386,9034022;0;243,2593065;310,1097119;413,770867;330,7658905;56,64669961;26,35827691
 06/20  09:00:00;1264,902269;101,368497;376,5649244;0;243,2593065;302,6124365;372,0437759;303,1166427;42,48502471;26,44210843
 06/20  10:00:00;1278,397737;102,5378246;379,462699;0;243,2593065;310,1097119;367,2743221;269,8980777;70,80837451;26,56786985
 06/20  11:00:00;1288,407819;103,8128052;385,575132;0;243,2593065;310,1097119;355,3429825;249,0491184;70,80837451;35,48548958
 06/20  12:00:00;1249,558361;105,3663981;386,3677687;0;243,2593065;310,1097119;340,9719341;234,8446616;70,80837451;35,31889797
